"lote","prioridad","sku_gti","nombre_tarjeta","existencia","nombre_archivo_sugerido","foto_propia_o_fuente_autorizada","source_type","url_ficha_que_prueba_sku","evidencia_referencia_visible","confirmacion_sin_marca_de_agua_ajena","autorizacion_de_uso","estado"
"11","Catálogo para cotización","GTI03-055","PUNTA EJE L/R. MAZDA BT-50 DIESEL 2010/ — GTI03-055","0","GTI03-055.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"11","Catálogo para cotización","GTI03-057","EJE INTERCONECCION MB2600/BT-50 GASOLINA — GTI03-057","0","GTI03-057.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"11","Catálogo para cotización","GTI03-058","PUNTA EJE L/R. MAZDA 3 22 DTS. CON ABS — GTI03-058","0","GTI03-058.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"11","Catálogo para cotización","GTI03-059","PUNTA EJE L/R. MAZDA 6/FORD FUSION 33 DTS. PIN EXT. — GTI03-059","0","GTI03-059.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"11","Catálogo para cotización","GTI03-060","PUNTA EJE L/C. DER. MAZDA 6 (HEMBRA) — GTI03-060","0","GTI03-060.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"11","Catálogo para cotización","GTI03-062","PUNTA EJE L/R. MAZDA 3 24 DTS. — GTI03-062","0","GTI03-062.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"11","Catálogo para cotización","GTI03-063","EJE INTERCONECCION MAZDA BT-50 DIESEL — GTI03-063","0","GTI03-063.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-064","PUNTA EJE L/C. DER. ALLEGRO (HEMBRA) — GTI03-064","0","GTI03-064.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-065","PUNTA EJE L/C. IZQ. MAZDA 3 AUTOMATICO (MACHO) — GTI03-065","0","GTI03-065.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-067","EJE HOMOCINETICO IZQ. MAZDA 3 MANUAL — GTI03-067","0","GTI03-067.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-068","PUNTA EJE L/C. M121 — GTI03-068","0","GTI03-068.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-069","PUNTA EJE L/R. MAZDA DEMIO — GTI03-069","0","GTI03-069.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-070","EJE HOMOCINETICO IZQ. MAZDA 3 DE TORNILLO AUTOMATICO — GTI03-070","0","GTI03-070.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-073","PUNTA EJE L/C. IZQ. ALLEGRO 22 DTS. (MACHO) — GTI03-073","0","GTI03-073.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-075","EJE HOMOCINETICO IZQ. MAZDA 3/MAZDA 3 ALL NEW TRIPTONICO — GTI03-075","0","GTI03-075.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-076","EJE HOMOCINETICO DER. MAZDA 626 ASAHI 2.0 — GTI03-076","0","GTI03-076.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"12","Catálogo para cotización","GTI03-077","EJE HOMOCINETICO IZQ. MAZDA 626 ASAHI 2.0 — GTI03-077","0","GTI03-077.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-079","PUNTA EJE L/C. DER. MAZDA 3 MECANICO (HEMBRA) — GTI03-079","0","GTI03-079.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-080","PUNTA EJE L/C. IZQ. MAZDA 3 MECANICO (MACHO) — GTI03-080","0","GTI03-080.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-081","PUNTA EJE L/R. MAZDA 3 1.6 — GTI03-081","0","GTI03-081.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-082","EJE HOMOCINETICO DER. MAZDA 3 DE TORNILLO AUTOMATICO — GTI03-082","0","GTI03-082.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-083","EJE HOMOCINETICO IZQ. MAZDA BT-50/FORD RANGER 2.5 DIESEL 4X4 — GTI03-083","0","GTI03-083.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-084","EJE HOMOCINETICO DER. MAZDA BT-50/FORD RANGER 2.5 DIESEL 4X4 — GTI03-084","0","GTI03-084.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-085","PUNTA EJE L/R. MAZDA BT-50/FORD RANGER 2.5 DIESEL 4X4 — GTI03-085","0","GTI03-085.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI03-087","PUNTA EJE L/C. DER. MAZDA BT-50/FORD RANGER 2.5 DIESEL 4X4 (MACHO) — GTI03-087","0","GTI03-087.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI04-003","PUNTA EJE L/R. MONZA 1.8/2.0 25 DTS. — GTI04-003","0","GTI04-003.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"13","Catálogo para cotización","GTI04-004","PUNTA EJE L/R. SPRINT T. NTN PIN INT. 19 DTS. — GTI04-004","0","GTI04-004.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-005","PUNTA EJE L/R. SPRINT T. TH. PIN EXT. 20 DTS. — GTI04-005","0","GTI04-005.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-006","PUNTA EJE L/R. SWIFT 1.3 T. NTN PIN INT. 19 DTS. — GTI04-006","0","GTI04-006.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-007","PUNTA EJE L/R. SWIFT 1.3 T. TH. PIN EXT. 20 DTS. — GTI04-007","0","GTI04-007.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-008","PUNTA EJE L/R. SWIFT 1.6 22 DTS. — GTI04-008","0","GTI04-008.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-009","PUNTA EJE L/R. STEEM 1.3 19 DTS. — GTI04-009","0","GTI04-009.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-010","PUNTA EJE L/R. STEEM 1.6 21 DTS. — GTI04-010","0","GTI04-010.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-011","PUNTA EJE L/R. STEEM 1.6 20 DTS. — GTI04-011","0","GTI04-011.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-012","PUNTA EJE L/R. TROOPER 26 DTS. — GTI04-012","0","GTI04-012.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-013","PUNTA EJE L/R. LUV 2.3 23 DTS. — GTI04-013","0","GTI04-013.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"14","Catálogo para cotización","GTI04-014","PUNTA EJE L/C. DER. SWIFT 1.3 HEMBRA T. NTN — GTI04-014","0","GTI04-014.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-015","PUNTA EJE L/C. IZQ. SWIFT 1.3 MACHO T. NTN — GTI04-015","0","GTI04-015.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-016","PUNTA EJE L/C. SPRINT (CON TRICETA) (19 DTS) — GTI04-016","0","GTI04-016.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-017","PUNTA EJE L/R. LUV 1.6 23 DTS. — GTI04-017","0","GTI04-017.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-018","EJE HOMOCINETICO DER. SWIFT 1.3 — GTI04-018","0","GTI04-018.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-019","EJE HOMOCINETICO IZQ. SWIFT 1.3 — GTI04-019","0","GTI04-019.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-020","PUNTA EJE L/R. CHEV. ALTO/WAGON R 19 DTS. — GTI04-020","0","GTI04-020.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-021","PUNTA EJE L/R. SWIFT 1.6 VENEZOLANO 22 DTS. — GTI04-021","0","GTI04-021.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-022","TRICETA EJE SPRINT 19 ESTRIAS AGUJAS — GTI04-022","0","GTI04-022.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-023","PUNTA EJE L/R. VITARA 22 DTS. — GTI04-023","0","GTI04-023.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"15","Catálogo para cotización","GTI04-026","PUNTA EJE L/C. IZQ. SWIFT 1.6 — GTI04-026","0","GTI04-026.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-027","PUNTA EJE L/C. DER. SWIFT 1.6 — GTI04-027","0","GTI04-027.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-028","PUNTA EJE L/R. SPARK/CRONOS/DW. MATIZ/TICO 19 DTS. — GTI04-028","0","GTI04-028.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-030","EJE HOMOCINETICO IZQ. SPRINT N. DISENO — GTI04-030","0","GTI04-030.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-031","EJE HOMOCINETICO DER. SPRINT N. DISEÑO — GTI04-031","0","GTI04-031.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-032","PUNTA EJE L/C. SPRINT NUEVO DISEÑO MACHO — GTI04-032","0","GTI04-032.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-033","PUNTA EJE L/C. DER. SWIFT 1.3 NUEVO DISEÑO (HEMBRA) — GTI04-033","0","GTI04-033.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-034","PUNTA EJE L/R. CORSA EVOLUTION/DW. LANOS 22 DTS. T. KOREA — GTI04-034","0","GTI04-034.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-036","EJE HOMOCINETICO DER. SWIFT 1.3 N. DISENO — GTI04-036","0","GTI04-036.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-037","EJE HOMOCINETICO IZQ. SWIFT 1.3 N. DISEÑO — GTI04-037","0","GTI04-037.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"16","Catálogo para cotización","GTI04-038","PUNTA EJE L/R. AVEO/SAIL SIN ABS 23 DTS. — GTI04-038","0","GTI04-038.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-039","PUNTA EJE L/R. AVEO/SAIL CON ABS 23 DTS. — GTI04-039","0","GTI04-039.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-040","EJE HOMOCINETICO IZQ. SPARK/CRONOS — GTI04-040","0","GTI04-040.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-041","EJE HOMOCINETICO DER. SPARK/CRONOS — GTI04-041","0","GTI04-041.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-043","PUNTA EJE L/C. AVEO/OPTRA 1.4 MEC. Y AUT. — GTI04-043","0","GTI04-043.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-044","PUNTA EJE L/C. CORSA EVOLUTION — GTI04-044","0","GTI04-044.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-045","PUNTA EJE L/R. GRAND VITARA 29 DTS. — GTI04-045","0","GTI04-045.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-047","PUNTA EJE L/R. OPTRA 1.8/VIVANT 29 DTS. — GTI04-047","0","GTI04-047.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-048","PUNTA EJE L/R. GRAND VITARA 06/ 24 DTS. — GTI04-048","0","GTI04-048.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-049","PUNTA EJE L/C. DER. LUV 1.6/2.3 LARGA — GTI04-049","0","GTI04-049.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"17","Catálogo para cotización","GTI04-050","PUNTA EJE L/C. IZQ. LUV 1.6/2.3 CORTA — GTI04-050","0","GTI04-050.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-051","EJE HOMOCINETICO LUV 2.3 DER. (LARGO) — GTI04-051","0","GTI04-051.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-052","EJE HOMOCINETICO LUV 2.3 IZQ. (CORTO) — GTI04-052","0","GTI04-052.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-053","PUNTA EJE L/R. OPTRA 22 DTS. PIN EXT. — GTI04-053","0","GTI04-053.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-054","PUNTA EJE L/R. CRONOS 21 DTS. — GTI04-054","0","GTI04-054.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-056","EJE HOMOCINETICO LUV 1.6 (LARGO) — GTI04-056","0","GTI04-056.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-057","EJE HOMOCINETICO LUV 1.6 (CORTO) — GTI04-057","0","GTI04-057.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-058","EJE HOMOCINETICO D-MAX 2010/ SIN TETA — GTI04-058","0","GTI04-058.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-059","PUNTA EJE L/R. D-MAX 2010/ SIN TETA — GTI04-059","0","GTI04-059.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-060","PUNTA EJE L/C. STEEM AUTOMATICO — GTI04-060","0","GTI04-060.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"18","Catálogo para cotización","GTI04-061","PUNTA EJE L/C. DER. STEEM 1.3/1.6 21 DIENTES (HEMBRA) — GTI04-061","0","GTI04-061.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-062","PUNTA EJE L/C. IZQ. STEEM 1.3/1.6 21 DIENTES (MACHO) — GTI04-062","0","GTI04-062.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-063","EJE HOMOCINETICO DER. SPARK GT — GTI04-063","0","GTI04-063.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-064","EJE HOMOCINETICO IZQ. SPARK GT — GTI04-064","0","GTI04-064.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-065","PUNTA EJE L/R. SPARK GT — GTI04-065","0","GTI04-065.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-067","EJE HOMOCINETICO IZQ. CAPTIVA 2.4 AUTOMATICA — GTI04-067","0","GTI04-067.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-068","EJE HOMOCINETICO CAPTIVA 2.4 MECANICA — GTI04-068","0","GTI04-068.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-069","PUNTA EJE L/R. CAPTIVA 24 DTS — GTI04-069","0","GTI04-069.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-070","PUNTA EJE L/C. DER. CAPTIVA 2.4 AUTOMATICA (MACHO) — GTI04-070","0","GTI04-070.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-071","PUNTA EJE L/C. IZQ. CAPTIVA 2.4 AUTOMATICA (HEMBRA) — GTI04-071","0","GTI04-071.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"19","Catálogo para cotización","GTI04-073","PUNTA EJE L/C. CAPTIVA MECANICA — GTI04-073","0","GTI04-073.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-074","EJE HOMOCINETICO DER. CORSA — GTI04-074","0","GTI04-074.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-075","EJE HOMOCINETICO IZQ. CORSA — GTI04-075","0","GTI04-075.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-076","EJE HOMOCINETICO IZQ. OPTRA 1.4 SIN ABS — GTI04-076","0","GTI04-076.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-077","EJE HOMOCINETICO DER. OPTRA 1.4 SIN ABS — GTI04-077","0","GTI04-077.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-078","EJE HOMOCINETICO TRAS. GRAND VITARA SZ 2.7 4X4 MT/AT 2007/ (6 HUECOS) — GTI04-078","0","GTI04-078.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-079","PUNTA EJE L/R. TRAS. GRAND VITARA SZ — GTI04-079","0","GTI04-079.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-080","PUNTA EJE L/C. TRAS. GRAND VITARA SZ — GTI04-080","0","GTI04-080.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-081","PUNTA EJE L/R. EPICA — GTI04-081","0","GTI04-081.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-082","PUNTA EJE L/R. EPICA — GTI04-082","0","GTI04-082.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"20","Catálogo para cotización","GTI04-083","EJE HOMOCINETICO IZQ. SAIL — GTI04-083","0","GTI04-083.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"21","Catálogo para cotización","GTI04-084","EJE HOMOCINETICO DER. SAIL — GTI04-084","0","GTI04-084.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"21","Catálogo para cotización","GTI04-085","EJE HOMOCINETICO IZQ. COBALT — GTI04-085","0","GTI04-085.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"21","Catálogo para cotización","GTI04-086","EJE HOMOCINETICO DER. COBALT — GTI04-086","0","GTI04-086.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"21","Catálogo para cotización","GTI04-087","PUNTA EJE L/R. SAIL 23 DTS CON ABS — GTI04-087","0","GTI04-087.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"21","Catálogo para cotización","GTI04-091","EJE HOMOCINETICO DEL. DER. GRAND VITARA SZ 2.7 08/2011 — GTI04-091","0","GTI04-091.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
"21","Catálogo para cotización","GTI04-092","PUNTA EJE L/C. GRAND VITARA SZ 2.7 08/2011 — GTI04-092","0","GTI04-092.jpg","","own | manufacturer | authorized-distributor","","Etiqueta, grabado o página que identifica exactamente el SKU","Pendiente","Pendiente","Pendiente"
